id,model_name,model_sha,model_precision,model_type,model_weight_type,model_architecture,model_average_score,model_has_chat_template,evaluations_ifeval_name,evaluations_ifeval_value,evaluations_ifeval_normalized_score,evaluations_bbh_name,evaluations_bbh_value,evaluations_bbh_normalized_score,evaluations_math_name,evaluations_math_value,evaluations_math_normalized_score,evaluations_gpqa_name,evaluations_gpqa_value,evaluations_gpqa_normalized_score,evaluations_musr_name,evaluations_musr_value,evaluations_musr_normalized_score,evaluations_mmlu_pro_name,evaluations_mmlu_pro_value,evaluations_mmlu_pro_normalized_score,features_is_not_available_on_hub,features_is_merged,features_is_moe,features_is_flagged,features_is_official_provider,metadata_upload_date,metadata_submission_date,metadata_generation,metadata_base_model,metadata_hub_license,metadata_hub_hearts,metadata_params_billions,metadata_co2_cost
inflatebot/MN-12B-Mag-Mell-R1_bfloat16_170cea841f08b4dc047363cb71e903fc34c3258d_False,inflatebot/MN-12B-Mag-Mell-R1,170cea841f08b4dc047363cb71e903fc34c3258d,bfloat16,basemergesandmoerges,Original,MistralForCausalLM,22.5677702399141,FALSE,IFEval,0.461296027872711,46.1296027872711,BBH,0.530385497543498,32.5358328330796,MATH Level 5,0.095166163141994,9.5166163141994,GPQA,0.316275167785235,8.83668903803132,MUSR,0.400229166666667,11.2953125,MMLU-PRO,0.343833111702128,27.0925679669031,FALSE,FALSE,FALSE,FALSE,FALSE,2024-09-16,2025-01-04,1,inflatebot/MN-12B-Mag-Mell-R1 (Merge),"",107,12.248,1.11755563267615
informatiker/Qwen2-7B-Instruct-abliterated_bfloat16_7577d60acfe4544d5ab303f0a4d69a9fcb9cf1aa_True,informatiker/Qwen2-7B-Instruct-abliterated,7577d60acfe4544d5ab303f0a4d69a9fcb9cf1aa,bfloat16,fine-tunedondomain-specificdatasets,Original,Qwen2ForCausalLM,25.1216036134891,TRUE,IFEval,0.582170862201182,58.2170862201182,BBH,0.553426551593674,37.7957234413659,MATH Level 5,0.0913897280966767,9.13897280966767,GPQA,0.301174496644295,6.82326621923937,MUSR,0.388791666666667,6.83229166666667,MMLU-PRO,0.387300531914894,31.9222813238771,FALSE,FALSE,FALSE,FALSE,FALSE,2024-07-10,2024-09-15,0,informatiker/Qwen2-7B-Instruct-abliterated,"",6,7.616,1.06060504568381
instruction-pretrain/InstructLM-500M_float16_e9d33823c76303dfaff6a8397a8b70d0118ea350_False,instruction-pretrain/InstructLM-500M,e9d33823c76303dfaff6a8397a8b70d0118ea350,float16,pretrained,Original,MistralForCausalLM,2.85435031976667,FALSE,IFEval,0.1027662158628,10.27662158628,BBH,0.294087178725297,2.31705371604848,MATH Level 5,0,0,GPQA,0.256711409395973,0.894854586129753,MUSR,0.352822916666667,2.06953125,MMLU-PRO,0.114112367021277,1.56804078014184,TRUE,FALSE,FALSE,FALSE,FALSE,2024-06-18,2024-06-27,0,instruction-pretrain/InstructLM-500M,apache-2.0,34,0.5,0.245792145066826
internlm/internlm2-1_8b_bfloat16_c24f301c7374ad9f9b58d1ea80f68b5f57cbca13_False,internlm/internlm2-1_8b,c24f301c7374ad9f9b58d1ea80f68b5f57cbca13,bfloat16,pretrained,Original,InternLM2ForCausalLM,8.59707245146007,FALSE,IFEval,0.219770209710236,21.9770209710236,BBH,0.38797328000281,13.6338579659067,MATH Level 5,0.0120845921450151,1.20845921450151,GPQA,0.248322147651007,0,MUSR,0.38128125,8.22682291666667,MMLU-PRO,0.158826462765957,6.53627364066194,TRUE,FALSE,FALSE,FALSE,TRUE,2024-01-30,2024-06-12,0,internlm/internlm2-1_8b,other,30,8,0.663645516912293
internlm/internlm2-chat-1_8b_bfloat16_4e226eeb354499f4d34ef4c27f6939f377475cc1_True,internlm/internlm2-chat-1_8b,4e226eeb354499f4d34ef4c27f6939f377475cc1,bfloat16,chatmodels,Original,InternLM2ForCausalLM,10.553683634515,TRUE,IFEval,0.238654547711184,23.8654547711184,BBH,0.445227166411921,20.6723574325619,MATH Level 5,0.027190332326284,2.7190332326284,GPQA,0.265939597315436,2.12527964205817,MUSR,0.363052083333333,4.61484375,MMLU-PRO,0.183926196808511,9.3251329787234,TRUE,FALSE,FALSE,FALSE,TRUE,2024-01-30,2024-06-12,0,internlm/internlm2-chat-1_8b,other,30,1.889,0.596422562282053
internlm/internlm2_5-1_8b-chat_bfloat16_4426f00b854561fa60d555d2b628064b56bcb758_True,internlm/internlm2_5-1_8b-chat,4426f00b854561fa60d555d2b628064b56bcb758,bfloat16,chatmodels,Original,InternLM2ForCausalLM,12.1063376112746,TRUE,IFEval,0.384908708892405,38.4908708892406,BBH,0.448892678699644,21.0309269365696,MATH Level 5,0,0,GPQA,0.290268456375839,5.36912751677852,MUSR,0.359395833333333,4.42447916666667,MMLU-PRO,0.129903590425532,3.32262115839244,TRUE,FALSE,FALSE,FALSE,TRUE,2024-07-30,2024-08-07,0,internlm/internlm2_5-1_8b-chat,other,25,1.89,0.771665647358543
internlm/internlm2_5-20b-chat_bfloat16_ef17bde929761255fee76d95e2c25969ccd93b0d_True,internlm/internlm2_5-20b-chat,ef17bde929761255fee76d95e2c25969ccd93b0d,bfloat16,chatmodels,Original,InternLM2ForCausalLM,32.0820127392498,TRUE,IFEval,0.70099779695652,70.099779695652,BBH,0.747358053367289,62.8324591528799,MATH Level 5,0,0,GPQA,0.321308724832215,9.50782997762864,MUSR,0.455822916666667,16.74453125,MMLU-PRO,0.399767287234043,33.3074763593381,TRUE,FALSE,FALSE,FALSE,TRUE,2024-07-30,2024-08-12,0,internlm/internlm2_5-20b-chat,other,89,19.86,3.73270787133241
internlm/internlm2_5-7b-chat_float16_bebb00121ee105b823647c3ba2b1e152652edc33_True,internlm/internlm2_5-7b-chat,bebb00121ee105b823647c3ba2b1e152652edc33,float16,chatmodels,Original,InternLM2ForCausalLM,30.5768555628262,TRUE,IFEval,0.614019689978147,61.4019689978147,BBH,0.710773697280275,57.6736480423206,MATH Level 5,0.0898791540785499,8.98791540785499,GPQA,0.329697986577181,10.6263982102908,MUSR,0.4415,14.3541666666667,MMLU-PRO,0.373753324468085,30.4170360520095,TRUE,FALSE,FALSE,FALSE,TRUE,2024-06-27,2024-07-03,0,internlm/internlm2_5-7b-chat,other,188,7.738,1.45338151351539
intervitens/mini-magnum-12b-v1.1_bfloat16_3b19e12711d3f4d9b81fdeb73860e9019ebe2404_True,intervitens/mini-magnum-12b-v1.1,3b19e12711d3f4d9b81fdeb73860e9019ebe2404,bfloat16,fine-tunedondomain-specificdatasets,Original,MistralForCausalLM,20.6385035434935,TRUE,IFEval,0.515550960340785,51.5550960340785,BBH,0.506180035650624,29.7311868686869,MATH Level 5,0.0385196374622356,3.85196374622356,GPQA,0.288590604026846,5.14541387024609,MUSR,0.400447916666667,8.08932291666667,MMLU-PRO,0.329122340425532,25.4580378250591,TRUE,FALSE,FALSE,FALSE,FALSE,2024-07-24,2024-07-25,0,intervitens/mini-magnum-12b-v1.1,apache-2.0,74,12.248,2.23094834843233
invalid-coder/Sakura-SOLAR-Instruct-CarbonVillain-en-10.7B-v2-slerp_float16_39a1c76ddb5fa3a82c5b4071121d2e4866a25300_True,invalid-coder/Sakura-SOLAR-Instruct-CarbonVillain-en-10.7B-v2-slerp,39a1c76ddb5fa3a82c5b4071121d2e4866a25300,float16,basemergesandmoerges,Original,LlamaForCausalLM,19.5298513631575,TRUE,IFEval,0.4554759150166,45.54759150166,BBH,0.515843901079259,31.6353748080265,MATH Level 5,0,0,GPQA,0.305369127516779,7.38255033557047,MUSR,0.399239583333333,8.77161458333333,MMLU-PRO,0.314577792553192,23.8419769503546,TRUE,TRUE,FALSE,FALSE,FALSE,2024-01-10,2024-07-25,0,invalid-coder/Sakura-SOLAR-Instruct-CarbonVillain-en-10.7B-v2-slerp,apache-2.0,0,10.732,0.764250736347009
invisietch/EtherealRainbow-v0.2-8B_bfloat16_46611fbb6aac0f33478c8401488d3ec7763c04d0_False,invisietch/EtherealRainbow-v0.2-8B,46611fbb6aac0f33478c8401488d3ec7763c04d0,bfloat16,basemergesandmoerges,Original,LlamaForCausalLM,20.1569291066581,FALSE,IFEval,0.390329880273231,39.0329880273231,BBH,0.510203520505968,30.2837913665411,MATH Level 5,0.0853474320241692,8.53474320241692,GPQA,0.302852348993289,7.04697986577182,MUSR,0.382677083333333,6.56796875,MMLU-PRO,0.365275930851064,29.475103427896,TRUE,TRUE,FALSE,FALSE,FALSE,2024-06-12,2024-07-01,0,invisietch/EtherealRainbow-v0.2-8B,llama3,6,8.03,0.871416542465158
invisietch/EtherealRainbow-v0.3-8B_bfloat16_c986c4ca5a5b8474820a59d3e911a431cf26938d_False,invisietch/EtherealRainbow-v0.3-8B,c986c4ca5a5b8474820a59d3e911a431cf26938d,bfloat16,basemergesandmoerges,Original,LlamaForCausalLM,19.7786435389828,FALSE,IFEval,0.368222981688586,36.8222981688586,BBH,0.509675845453969,30.0802584751016,MATH Level 5,0.0755287009063444,7.55287009063444,GPQA,0.304530201342282,7.27069351230425,MUSR,0.390395833333333,7.76614583333333,MMLU-PRO,0.362616356382979,29.1795951536643,TRUE,TRUE,FALSE,FALSE,FALSE,2024-06-19,2024-07-01,0,invisietch/EtherealRainbow-v0.3-8B,llama3,15,8.03,1.28126719721834
invisietch/MiS-Firefly-v0.2-22B_bfloat16_02dd13deefc5ff516edb59070ad66bd9f2831f4c_True,invisietch/MiS-Firefly-v0.2-22B,02dd13deefc5ff516edb59070ad66bd9f2831f4c,bfloat16,fine-tunedondomain-specificdatasets,Original,MistralForCausalLM,26.6534812159811,TRUE,IFEval,0.537108206226147,53.7108206226147,BBH,0.55135235911707,36.0826562177196,MATH Level 5,0.159365558912387,15.9365558912387,GPQA,0.304530201342282,7.27069351230425,MUSR,0.469375,17.8052083333333,MMLU-PRO,0.362034574468085,29.1149527186761,TRUE,FALSE,FALSE,FALSE,FALSE,2024-11-06,2024-11-07,0,invisietch/MiS-Firefly-v0.2-22B,other,8,22.247,1.02527779603941
invisietch/Nimbus-Miqu-v0.1-70B_float16_3209583a0849383daf8faa7b819f29726b8806cf_False,invisietch/Nimbus-Miqu-v0.1-70B,3209583a0849383daf8faa7b819f29726b8806cf,float16,basemergesandmoerges,Original,LlamaForCausalLM,24.7828759213002,FALSE,IFEval,0.464668191509639,46.4668191509639,BBH,0.601030667794844,43.4509951550532,MATH Level 5,0.0589123867069486,5.89123867069486,GPQA,0.338926174496644,11.8568232662192,MUSR,0.4133125,9.33072916666667,MMLU-PRO,0.38530585106383,31.7006501182033,TRUE,TRUE,FALSE,FALSE,FALSE,2024-06-30,2024-07-03,0,invisietch/Nimbus-Miqu-v0.1-70B,unknown,20,68.977,7.14367736874099
irahulpandey/mistralai-7B-slerp-v0.1_float16_699cd3bf4ee377e4e08dc30246caeebd8cf07e9a_False,irahulpandey/mistralai-7B-slerp-v0.1,699cd3bf4ee377e4e08dc30246caeebd8cf07e9a,float16,basemergesandmoerges,Original,MistralForCausalLM,21.3526968152229,FALSE,IFEval,0.496616754655425,49.6616754655425,BBH,0.501068292454738,29.6062485467568,MATH Level 5,0.0513595166163142,5.13595166163142,GPQA,0.303691275167785,7.15883668903803,MUSR,0.454979166666667,14.8723958333333,MMLU-PRO,0.295129654255319,21.6810726950355,TRUE,TRUE,FALSE,FALSE,FALSE,2025-01-30,2025-01-30,0,irahulpandey/mistralai-7B-slerp-v0.1,apache-2.0,0,7.242,0.454196779662563
jaredjoss/pythia-410m-roberta-lr_8e7-kl_01-steps_12000-rlhf-model_float16_048bc8edfc32fdcf6d957332d5f4c0d4e5950746_True,jaredjoss/pythia-410m-roberta-lr_8e7-kl_01-steps_12000-rlhf-model,048bc8edfc32fdcf6d957332d5f4c0d4e5950746,float16,chatmodels,Original,GPTNeoXForCausalLM,3.81661033477558,TRUE,IFEval,0.157221727239281,15.7221727239281,BBH,0.28634447696551,1.82037429085374,MATH Level 5,0,0,GPQA,0.259228187919463,1.23042505592841,MUSR,0.360697916666667,2.25390625,MMLU-PRO,0.116855053191489,1.87278368794326,TRUE,FALSE,FALSE,FALSE,FALSE,2024-04-23,2024-08-06,0,jaredjoss/pythia-410m-roberta-lr_8e7-kl_01-steps_12000-rlhf-model,mit,0,0.407,0.233063746636857
jaspionjader/Auro-Kosmos-EVAA-v2-8B_bfloat16_646b8ba54d99208204b214d67132729bf25a64ce_False,jaspionjader/Auro-Kosmos-EVAA-v2-8B,646b8ba54d99208204b214d67132729bf25a64ce,bfloat16,basemergesandmoerges,Original,LlamaForCausalLM,24.882470906851,FALSE,IFEval,0.477807772266475,47.7807772266475,BBH,0.544716355718271,35.1420956430125,MATH Level 5,0.141993957703928,14.1993957703927,GPQA,0.315436241610738,8.7248322147651,MUSR,0.425,11.6916666666667,MMLU-PRO,0.385804521276596,31.7560579196217,FALSE,FALSE,FALSE,FALSE,FALSE,2024-12-27,2024-12-27,1,jaspionjader/Auro-Kosmos-EVAA-v2-8B (Merge),"",1,8.03,0.668833024588746
jaspionjader/Auro-Kosmos-EVAA-v2.1-8B_bfloat16_2fde03326a1129ec82a5a4c6a8d2fe244b4d96fb_False,jaspionjader/Auro-Kosmos-EVAA-v2.1-8B,2fde03326a1129ec82a5a4c6a8d2fe244b4d96fb,bfloat16,basemergesandmoerges,Original,LlamaForCausalLM,24.7784221906192,FALSE,IFEval,0.466591975957127,46.6591975957127,BBH,0.544420000647495,35.1951144488949,MATH Level 5,0.147280966767372,14.7280966767372,GPQA,0.308724832214765,7.82997762863535,MUSR,0.431697916666667,12.8622395833333,MMLU-PRO,0.382563164893617,31.3959072104019,FALSE,FALSE,FALSE,FALSE,FALSE,2024-12-27,2024-12-27,1,jaspionjader/Auro-Kosmos-EVAA-v2.1-8B (Merge),"",1,8.03,0.715748650486313
jaspionjader/Auro-Kosmos-EVAA-v2.2-8B_bfloat16_6775691ace30f5a09cf170c1f43b2b496518539b_False,jaspionjader/Auro-Kosmos-EVAA-v2.2-8B,6775691ace30f5a09cf170c1f43b2b496518539b,bfloat16,basemergesandmoerges,Original,LlamaForCausalLM,23.8320820222587,FALSE,IFEval,0.42679978013892,42.679978013892,BBH,0.543107715833196,34.9177262030196,MATH Level 5,0.143504531722054,14.3504531722054,GPQA,0.310402684563758,8.05369127516779,MUSR,0.4250625,11.8994791666667,MMLU-PRO,0.379820478723404,31.0911643026005,FALSE,FALSE,FALSE,FALSE,FALSE,2024-12-27,2024-12-27,1,jaspionjader/Auro-Kosmos-EVAA-v2.2-8B (Merge),"",1,8.03,0.72095366943439
jaspionjader/Auro-Kosmos-EVAA-v2.3-8B_bfloat16_06560f7b9c63ba66dc4a72306fe487aff28fd514_False,jaspionjader/Auro-Kosmos-EVAA-v2.3-8B,06560f7b9c63ba66dc4a72306fe487aff28fd514,bfloat16,basemergesandmoerges,Original,LlamaForCausalLM,23.8403141355461,FALSE,IFEval,0.427124474172972,42.7124474172972,BBH,0.544081823312391,35.024261146795,MATH Level 5,0.135196374622357,13.5196374622357,GPQA,0.312080536912752,8.27740492170022,MUSR,0.427791666666667,12.5739583333333,MMLU-PRO,0.378407579787234,30.9341755319149,FALSE,FALSE,FALSE,FALSE,FALSE,2024-12-27,2024-12-27,1,jaspionjader/Auro-Kosmos-EVAA-v2.3-8B (Merge),"",1,8.03,0.73034414778487
jaspionjader/Kosmos-Aurora_faustus-8B_bfloat16_3626672ad3a6b1fac444a08d0841dfd974429400_False,jaspionjader/Kosmos-Aurora_faustus-8B,3626672ad3a6b1fac444a08d0841dfd974429400,bfloat16,basemergesandmoerges,Original,LlamaForCausalLM,22.7599079461962,FALSE,IFEval,0.443236168920686,44.3236168920686,BBH,0.526032566106886,32.3643539710712,MATH Level 5,0.11178247734139,11.178247734139,GPQA,0.295302013422819,6.04026845637584,MUSR,0.411697916666667,11.3955729166667,MMLU-PRO,0.381316489361702,31.2573877068558,FALSE,FALSE,FALSE,FALSE,FALSE,2024-12-27,2024-12-27,1,jaspionjader/Kosmos-Aurora_faustus-8B (Merge),"",1,8.03,0.640863526770783
jaspionjader/Kosmos-EVAA-8B_bfloat16_29ab30124b16c224e88ff4597a247b1327b012fa_False,jaspionjader/Kosmos-EVAA-8B,29ab30124b16c224e88ff4597a247b1327b012fa,bfloat16,basemergesandmoerges,Original,LlamaForCausalLM,23.0303315583717,FALSE,IFEval,0.440463525667451,44.0463525667451,BBH,0.531183122774065,33.0913400620205,MATH Level 5,0.117069486404834,11.7069486404834,GPQA,0.299496644295302,6.59955257270694,MUSR,0.423666666666667,11.425,MMLU-PRO,0.381815159574468,31.3127955082742,FALSE,FALSE,FALSE,FALSE,FALSE,2024-12-27,2024-12-27,1,jaspionjader/Kosmos-EVAA-8B (Merge),"",1,8.03,0.652089421730163
jaspionjader/Kosmos-EVAA-Franken-Immersive-v39-8B_bfloat16_1c4963027ba7880da678500864385167dfe6e12b_False,jaspionjader/Kosmos-EVAA-Franken-Immersive-v39-8B,1c4963027ba7880da678500864385167dfe6e12b,bfloat16,basemergesandmoerges,Original,LlamaForCausalLM,23.3817043439325,FALSE,IFEval,0.437790617783038,43.7790617783038,BBH,0.518972081725914,31.1894729005294,MATH Level 5,0.129154078549849,12.9154078549849,GPQA,0.315436241610738,8.7248322147651,MUSR,0.423635416666667,11.4544270833333,MMLU-PRO,0.390043218085106,32.2270242316785,FALSE,FALSE,FALSE,FALSE,FALSE,2025-01-05,2025-01-05,1,jaspionjader/Kosmos-EVAA-Franken-Immersive-v39-8B (Merge),"",4,8.03,0.599294538872776
jaspionjader/Kosmos-EVAA-Franken-v38-8B_bfloat16_42ea50d2b0b7f072637e301d92a8e1832633a23e_False,jaspionjader/Kosmos-EVAA-Franken-v38-8B,42ea50d2b0b7f072637e301d92a8e1832633a23e,bfloat16,basemergesandmoerges,Original,LlamaForCausalLM,23.2245689989582,FALSE,IFEval,0.435567627229085,43.5567627229086,BBH,0.522951332261675,31.7621694129103,MATH Level 5,0.125377643504532,12.5377643504532,GPQA,0.308724832214765,7.82997762863535,MUSR,0.42115625,11.54453125,MMLU-PRO,0.389045877659575,32.1162086288416,FALSE,FALSE,FALSE,FALSE,FALSE,2025-01-04,2025-01-04,1,jaspionjader/Kosmos-EVAA-Franken-v38-8B (Merge),"",2,8.03,1.24206629965548
jaspionjader/Kosmos-EVAA-Fusion-8B_float16_26bc667c2304919a25b07536a33adb58da4fd75d_False,jaspionjader/Kosmos-EVAA-Fusion-8B,26bc667c2304919a25b07536a33adb58da4fd75d,float16,basemergesandmoerges,Original,LlamaForCausalLM,23.9414265160079,FALSE,IFEval,0.441762301803659,44.1762301803659,BBH,0.540589014894301,34.4587571078481,MATH Level 5,0.135196374622357,13.5196374622357,GPQA,0.306208053691275,7.49440715883669,MUSR,0.427666666666667,12.225,MMLU-PRO,0.385970744680851,31.7745271867612,FALSE,FALSE,FALSE,FALSE,FALSE,2024-12-27,2024-12-27,1,jaspionjader/Kosmos-EVAA-Fusion-8B (Merge),"",1,8.03,1.2934264055292
jaspionjader/Kosmos-EVAA-Fusion-8B_bfloat16_26bc667c2304919a25b07536a33adb58da4fd75d_False,jaspionjader/Kosmos-EVAA-Fusion-8B,26bc667c2304919a25b07536a33adb58da4fd75d,bfloat16,basemergesandmoerges,Original,LlamaForCausalLM,23.6889216503123,FALSE,IFEval,0.434468321830521,43.4468321830521,BBH,0.541902877702776,34.6106570906791,MATH Level 5,0.123111782477341,12.3111782477341,GPQA,0.308724832214765,7.82997762863535,MUSR,0.427666666666667,12.225,MMLU-PRO,0.385388962765957,31.7098847517731,FALSE,FALSE,FALSE,FALSE,FALSE,2024-12-27,2024-12-27,1,jaspionjader/Kosmos-EVAA-Fusion-8B (Merge),"",1,8.03,0.630012061000616
jaspionjader/Kosmos-EVAA-PRP-8B_bfloat16_de6dd21557ecd2f42007640ac53cf253fb9a07f8_False,jaspionjader/Kosmos-EVAA-PRP-8B,de6dd21557ecd2f42007640ac53cf253fb9a07f8,bfloat16,basemergesandmoerges,Original,LlamaForCausalLM,20.6867271185499,FALSE,IFEval,0.340520928913062,34.0520928913062,BBH,0.519563421428291,31.5074467233578,MATH Level 5,0.0906344410876133,9.06344410876133,GPQA,0.312919463087248,8.38926174496644,MUSR,0.430114583333333,11.69765625,MMLU-PRO,0.36469414893617,29.4104609929078,FALSE,FALSE,FALSE,FALSE,FALSE,2024-12-29,2024-12-29,1,jaspionjader/Kosmos-EVAA-PRP-8B (Merge),"",1,8.03,0.596583167928336
jaspionjader/Kosmos-EVAA-PRP-light-8B_bfloat16_f0561ad49c2a67bc02d065d19c912ecc779b4f12_False,jaspionjader/Kosmos-EVAA-PRP-light-8B,f0561ad49c2a67bc02d065d19c912ecc779b4f12,bfloat16,basemergesandmoerges,Original,LlamaForCausalLM,21.9584808090655,FALSE,IFEval,0.382386512231989,38.2386512231989,BBH,0.527102957569612,32.2811382653475,MATH Level 5,0.108006042296073,10.8006042296073,GPQA,0.312080536912752,8.27740492170022,MUSR,0.42490625,11.2466145833333,MMLU-PRO,0.378158244680851,30.9064716312057,FALSE,FALSE,FALSE,FALSE,FALSE,2024-12-29,2024-12-29,1,jaspionjader/Kosmos-EVAA-PRP-light-8B (Merge),"",1,8.03,0.600289733669716
jaspionjader/Kosmos-EVAA-PRP-v23-8B_bfloat16_8b39a33ce2e3630e3d8a6285c997f8d26655b5e5_False,jaspionjader/Kosmos-EVAA-PRP-v23-8B,8b39a33ce2e3630e3d8a6285c997f8d26655b5e5,bfloat16,basemergesandmoerges,Original,LlamaForCausalLM,22.721384318071,FALSE,IFEval,0.404093361170583,40.4093361170583,BBH,0.528984055852461,33.0370408986088,MATH Level 5,0.114803625377644,11.4803625377644,GPQA,0.308724832214765,7.82997762863535,MUSR,0.43684375,13.50546875,MMLU-PRO,0.370595079787234,30.0661199763593,FALSE,FALSE,FALSE,FALSE,FALSE,2024-12-29,2024-12-29,1,jaspionjader/Kosmos-EVAA-PRP-v23-8B (Merge),"",0,8.03,0.630806665748685
jaspionjader/Kosmos-EVAA-PRP-v24-8B_bfloat16_13080b1650779d80f4f33b42397d22671bf9b8ec_False,jaspionjader/Kosmos-EVAA-PRP-v24-8B,13080b1650779d80f4f33b42397d22671bf9b8ec,bfloat16,basemergesandmoerges,Original,LlamaForCausalLM,22.9534006060076,FALSE,IFEval,0.425875565721175,42.5875565721175,BBH,0.527614043311365,32.8620155444171,MATH Level 5,0.108761329305136,10.8761329305136,GPQA,0.310402684563758,8.05369127516779,MUSR,0.42903125,12.4622395833333,MMLU-PRO,0.377908909574468,30.8787677304965,FALSE,FALSE,FALSE,FALSE,FALSE,2024-12-29,2024-12-29,1,jaspionjader/Kosmos-EVAA-PRP-v24-8B (Merge),"",0,8.03,0.623930665634619
jaspionjader/Kosmos-EVAA-PRP-v25-8B_bfloat16_bf9ae167b9c221f6e6ce0243b6e69da762856fbd_False,jaspionjader/Kosmos-EVAA-PRP-v25-8B,bf9ae167b9c221f6e6ce0243b6e69da762856fbd,bfloat16,basemergesandmoerges,Original,LlamaForCausalLM,23.461723293922,FALSE,IFEval,0.442086995837711,44.2086995837711,BBH,0.52907025825988,33.059019942184,MATH Level 5,0.117069486404834,11.7069486404834,GPQA,0.317953020134228,9.06040268456376,MUSR,0.430333333333333,12.5583333333333,MMLU-PRO,0.371592420212766,30.1769355791962,FALSE,FALSE,FALSE,FALSE,FALSE,2024-12-29,2024-12-29,1,jaspionjader/Kosmos-EVAA-PRP-v25-8B (Merge),"",1,8.03,0.641474194480009
jaspionjader/Kosmos-EVAA-PRP-v26-8B_bfloat16_05a9219eac478e1fbb1cd9bce4f5ba1b66de95fa_False,jaspionjader/Kosmos-EVAA-PRP-v26-8B,05a9219eac478e1fbb1cd9bce4f5ba1b66de95fa,bfloat16,basemergesandmoerges,Original,LlamaForCausalLM,23.0898001703007,FALSE,IFEval,0.441387740085196,44.1387740085196,BBH,0.527117104781941,32.7197563489927,MATH Level 5,0.11178247734139,11.178247734139,GPQA,0.304530201342282,7.27069351230425,MUSR,0.426364583333333,12.1955729166667,MMLU-PRO,0.379321808510638,31.035756501182,FALSE,FALSE,FALSE,FALSE,FALSE,2024-12-29,2024-12-29,1,jaspionjader/Kosmos-EVAA-PRP-v26-8B (Merge),"",0,8.03,0.621621665964386
jaspionjader/Kosmos-EVAA-PRP-v27-8B_bfloat16_0aa8467ea2771e392ace78e6a06b35711c7703e6_False,jaspionjader/Kosmos-EVAA-PRP-v27-8B,0aa8467ea2771e392ace78e6a06b35711c7703e6,bfloat16,basemergesandmoerges,Original,LlamaForCausalLM,23.3574254089478,FALSE,IFEval,0.437840485467449,43.7840485467449,BBH,0.529032001057941,32.9964763150889,MATH Level 5,0.11631419939577,11.631419939577,GPQA,0.308724832214765,7.82997762863535,MUSR,0.434333333333333,13.2916666666667,MMLU-PRO,0.375498670212766,30.610963356974,FALSE,FALSE,FALSE,FALSE,FALSE,2024-12-29,2024-12-29,1,jaspionjader/Kosmos-EVAA-PRP-v27-8B (Merge),"",0,8.03,0.641446921191462
jaspionjader/Kosmos-EVAA-PRP-v28-8B_bfloat16_a7f6dd1b6784b4e1611f46227e4f6f6e92c79bef_False,jaspionjader/Kosmos-EVAA-PRP-v28-8B,a7f6dd1b6784b4e1611f46227e4f6f6e92c79bef,bfloat16,basemergesandmoerges,Original,LlamaForCausalLM,23.2145543777433,FALSE,IFEval,0.436591577015652,43.6591577015652,BBH,0.529474367848921,33.0737547737117,MATH Level 5,0.11404833836858,11.404833836858,GPQA,0.307046979865772,7.60626398210291,MUSR,0.43296875,12.9877604166667,MMLU-PRO,0.375,30.5555555555556,FALSE,FALSE,FALSE,FALSE,FALSE,2024-12-29,2024-12-29,1,jaspionjader/Kosmos-EVAA-PRP-v28-8B (Merge),"",0,8.03,0.60294304555626
jaspionjader/Kosmos-EVAA-PRP-v29-8B_bfloat16_6cce8f9b972f8a2636a08214aec37889b15c114b_False,jaspionjader/Kosmos-EVAA-PRP-v29-8B,6cce8f9b972f8a2636a08214aec37889b15c114b,bfloat16,basemergesandmoerges,Original,LlamaForCausalLM,23.3515023293031,FALSE,IFEval,0.448731587742745,44.8731587742745,BBH,0.52751895252903,32.9284363260823,MATH Level 5,0.117069486404834,11.7069486404834,GPQA,0.310402684563758,8.05369127516779,MUSR,0.423666666666667,11.825,MMLU-PRO,0.376496010638298,30.7217789598109,FALSE,FALSE,FALSE,FALSE,FALSE,2024-12-29,2024-12-29,1,jaspionjader/Kosmos-EVAA-PRP-v29-8B (Merge),"",1,8.03,0.62394696471006
jaspionjader/Kosmos-EVAA-PRP-v30-8B_bfloat16_58dfcc805241c0bebd34546f72e1e4eb7ab55ca2_False,jaspionjader/Kosmos-EVAA-PRP-v30-8B,58dfcc805241c0bebd34546f72e1e4eb7ab55ca2,bfloat16,basemergesandmoerges,Original,LlamaForCausalLM,23.2635636560145,FALSE,IFEval,0.429472688023334,42.9472688023334,BBH,0.532781988917413,32.9800262044097,MATH Level 5,0.117824773413897,11.7824773413897,GPQA,0.304530201342282,7.27069351230425,MUSR,0.426333333333333,11.9583333333333,MMLU-PRO,0.393783244680851,32.6425827423168,FALSE,FALSE,FALSE,FALSE,FALSE,2024-12-30,2024-12-30,1,jaspionjader/Kosmos-EVAA-PRP-v30-8B (Merge),"",0,8.03,1.24829229211399
